,Airline,Destination,Total_Stops,Price,journey_day,journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_mins,,Airline
2673,10,3,1,10056,4,1,6,30,12,0,5,30,,Jet Airways
2674,10,3,1,10539,6,6,20,25,14,25,18,0,,Jet Airways
2675,3,0,0,5277,18,3,22,5,0,25,2,20,,IndiGo
2676,7,3,1,11936,21,5,10,0,23,15,13,15,,Air India
2677,10,4,2,13014,6,9,5,30,4,25,22,55,,Jet Airways
2678,5,3,1,8820,6,6,17,0,20,20,27,20,,Vistara
2679,10,4,1,12373,5,9,15,0,12,35,21,35,,Jet Airways
2680,10,4,1,10262,6,1,9,0,12,35,27,35,,Jet Airways
2681,10,1,0,4995,6,3,7,5,8,30,1,25,,Jet Airways
2682,10,4,1,7438,27,3,21,50,19,45,21,55,,Jet Airways
2683,3,3,0,4148,21,3,5,30,8,20,2,50,,IndiGo
2684,3,0,0,3597,27,5,14,45,17,5,2,20,,IndiGo
2685,2,3,1,5192,5,1,7,35,23,30,15,55,,Air Asia
2686,10,2,1,16736,3,6,8,0,20,20,12,20,,Jet Airways
2687,8,4,1,7933,6,1,13,0,21,0,8,0,,Multiple carriers
2688,7,4,1,8879,18,5,8,0,19,15,11,15,,Air India
2689,3,4,0,5000,5,12,14,25,17,40,3,15,,IndiGo
2690,5,3,1,8137,5,6,17,0,9,5,16,5,,Vistara
2691,7,4,2,22096,3,9,16,55,19,15,26,20,,Air India
2692,1,2,0,4273,24,3,5,45,8,35,2,50,,SpiceJet
2693,10,2,1,8372,3,1,18,40,0,45,6,5,,Jet Airways
2694,3,3,1,4226,15,4,19,35,23,15,3,40,,IndiGo
2695,10,3,1,10844,5,1,8,25,16,20,7,55,,Jet Airways
2696,3,1,0,2754,6,12,12,0,13,30,1,30,,IndiGo
2697,3,3,1,6301,6,6,10,30,16,5,5,35,,IndiGo
2698,7,3,2,13222,18,5,9,25,13,45,28,20,,Air India
2699,10,4,1,12898,21,5,17,30,12,35,19,5,,Jet Airways
2700,7,2,1,12127,3,12,6,45,20,35,13,50,,Air India
2701,10,3,1,13067,21,5,20,25,22,5,25,40,,Jet Airways
2702,7,3,2,9920,4,1,16,45,20,25,27,40,,Air India
2703,4,2,0,4239,4,1,7,45,10,40,2,55,,GoAir
2704,10,4,1,14714,6,6,21,50,19,0,21,10,,Jet Airways
2705,3,3,1,6218,5,6,18,5,23,30,5,25,,IndiGo
2706,3,0,0,7295,3,1,5,15,7,35,2,20,,IndiGo
2707,8,4,1,7408,6,9,3,50,11,30,7,40,,Multiple carriers
2708,10,3,1,13994,6,9,9,35,18,0,8,25,,Jet Airways
2709,3,3,0,5224,15,5,14,25,16,55,2,30,,IndiGo
2710,1,1,0,4391,3,9,5,45,7,5,1,20,,SpiceJet
2711,7,3,2,14109,18,5,10,0,5,25,19,25,,Air India
2712,1,2,0,4885,27,4,9,30,12,20,2,50,,SpiceJet
2713,10,2,0,8016,6,1,8,20,11,20,3,0,,Jet Airways
2714,8,4,1,12524,24,6,6,0,12,35,6,35,,Multiple carriers
2715,10,4,1,6017,27,3,2,15,18,50,16,35,,Jet Airways
2716,7,4,2,10441,5,9,22,0,19,15,21,15,,Air India
2717,1,2,0,3625,4,1,21,10,0,5,2,55,,SpiceJet
2718,7,4,3,15586,3,9,5,15,19,15,38,0,,Air India
2719,7,4,1,7199,27,3,8,0,19,15,11,15,,Air India
2720,10,4,2,12273,21,3,6,20,4,25,22,5,,Jet Airways
2721,8,4,1,7530,6,6,19,0,1,30,6,30,,Multiple carriers
2722,10,1,0,5678,21,5,19,35,21,5,1,30,,Jet Airways
2723,7,4,2,11753,24,6,10,55,7,40,20,45,,Air India
2724,1,1,0,1965,21,5,22,45,0,15,1,30,,SpiceJet
2725,3,4,1,10208,21,3,6,40,13,20,6,40,,IndiGo
2726,3,4,1,5054,21,5,20,25,1,30,5,5,,IndiGo
2727,3,4,1,14871,3,3,8,25,15,30,7,5,,IndiGo
2728,10,4,1,12373,18,5,7,5,19,0,11,55,,Jet Airways
2729,1,1,0,2017,15,6,22,45,0,15,1,30,,SpiceJet
2730,10,3,1,10661,24,3,13,55,4,45,14,50,,Jet Airways
2731,8,4,1,9794,5,9,10,20,19,0,8,40,,Multiple carriers
2732,10,3,1,13067,5,9,20,25,23,35,27,10,,Jet Airways
2733,1,0,0,7298,3,3,17,45,20,5,2,20,,SpiceJet
2734,3,2,0,7648,3,3,10,5,13,0,2,55,,IndiGo
2735,7,3,2,10676,5,12,12,0,21,50,9,50,,Air India
2736,7,2,0,6961,6,3,10,0,12,45,2,45,,Air India
2737,3,4,1,6979,15,5,11,25,1,30,14,5,,IndiGo
2738,8,4,1,13587,27,5,9,0,21,0,12,0,,Multiple carriers
2739,10,3,1,10844,24,5,14,5,23,35,9,30,,Jet Airways
2740,3,2,0,3943,5,12,10,10,13,0,2,50,,IndiGo
2741,3,4,1,6838,6,12,9,15,21,0,11,45,,IndiGo
2742,10,4,1,6542,15,4,13,0,19,0,6,0,,Jet Airways
2743,10,4,1,12239,21,5,7,5,19,0,11,55,,Jet Airways
2744,10,3,1,14388,5,12,16,30,4,40,12,10,,Jet Airways
2745,3,3,0,4148,3,12,5,30,8,20,2,50,,IndiGo
2746,8,4,2,16840,18,5,15,5,1,30,10,25,,Multiple carriers
2747,8,4,1,9646,6,3,9,45,22,30,12,45,,Multiple carriers
2748,10,3,1,14571,6,9,21,10,18,15,21,5,,Jet Airways
2749,3,4,1,7923,15,5,16,0,1,30,9,30,,IndiGo
2750,10,3,1,8586,5,12,20,0,4,40,8,40,,Jet Airways
2751,8,4,1,9646,6,3,13,15,22,30,9,15,,Multiple carriers
2752,10,3,1,14388,18,5,14,5,12,0,21,55,,Jet Airways
2753,10,3,1,13044,6,12,16,30,16,20,23,50,,Jet Airways
2754,8,4,1,10197,21,5,10,0,19,0,9,0,,Multiple carriers
2755,10,4,1,14714,6,1,19,45,19,0,23,15,,Jet Airways
2756,7,4,1,9929,6,1,10,0,19,15,9,15,,Air India
2757,10,4,1,6017,21,3,22,50,4,25,5,35,,Jet Airways
2758,1,0,0,3597,27,6,9,45,12,0,2,15,,SpiceJet
2759,7,4,1,5704,21,3,13,30,23,0,9,30,,Air India
2760,10,4,1,14714,6,3,19,45,4,25,8,40,,Jet Airways
2761,7,2,0,5228,5,12,10,0,12,45,2,45,,Air India
2762,10,3,1,11467,4,1,9,35,10,55,25,20,,Jet Airways
2763,5,2,0,4668,6,6,9,45,12,35,2,50,,Vistara
2764,3,2,0,4591,18,4,21,15,0,15,3,0,,IndiGo
2765,3,2,0,3943,5,12,21,15,0,15,3,0,,IndiGo
2766,7,2,0,5228,21,4,10,0,12,45,2,45,,Air India
2767,10,4,1,12242,27,3,2,15,18,50,16,35,,Jet Airways
2768,7,4,2,11185,6,9,7,5,9,25,26,20,,Air India
2769,3,4,1,6573,4,9,9,15,1,30,16,15,,IndiGo
2770,10,3,1,14781,15,5,16,30,22,35,6,5,,Jet Airways
2771,7,3,2,14960,6,12,16,45,8,55,16,10,,Air India
2772,3,0,0,4332,15,5,11,35,14,0,2,25,,IndiGo
2773,2,2,0,7652,3,3,5,50,8,40,2,50,,Air Asia
2774,10,3,1,14151,24,5,9,35,21,5,11,30,,Jet Airways
2775,1,2,0,4319,6,12,9,30,12,20,2,50,,SpiceJet
2776,10,4,2,10929,21,3,19,10,18,50,23,40,,Jet Airways
2777,7,3,2,11491,24,3,7,0,10,0,27,0,,Air India
2778,3,4,0,6015,18,4,14,20,17,35,3,15,,IndiGo
2779,10,3,1,12692,6,12,9,35,21,5,11,30,,Jet Airways
2780,2,3,0,4384,3,9,22,50,1,20,2,30,,Air Asia
2781,3,2,0,3943,6,3,6,5,8,50,2,45,,IndiGo
2782,10,4,1,12373,18,5,9,0,19,0,10,0,,Jet Airways
2783,10,2,1,19225,3,6,8,0,13,15,5,15,,Jet Airways
2784,10,4,1,14053,3,9,19,45,18,50,23,5,,Jet Airways
2785,7,2,0,5911,4,12,13,20,16,10,2,50,,Air India
2786,8,4,1,10877,6,9,6,40,19,0,12,20,,Multiple carriers
2787,10,3,1,7757,6,6,18,55,4,40,9,45,,Jet Airways
2788,3,4,1,6558,21,3,7,35,16,10,8,35,,IndiGo
2789,3,3,0,4804,21,4,9,35,12,20,2,45,,IndiGo
2790,10,1,0,5678,18,3,15,50,17,20,1,30,,Jet Airways
2791,10,4,1,12373,5,9,10,0,4,25,18,25,,Jet Airways
2792,10,2,0,5198,5,6,6,0,8,45,2,45,,Jet Airways
2793,3,3,0,6064,6,1,14,25,16,55,2,30,,IndiGo
2794,10,4,1,15029,3,9,21,50,4,25,6,35,,Jet Airways
2795,10,4,2,10909,4,9,5,30,19,0,13,30,,Jet Airways
2796,8,4,1,18492,3,9,8,40,19,45,11,5,,Multiple carriers
2797,10,4,1,10262,24,6,2,15,4,25,26,10,,Jet Airways
2798,10,3,1,8781,18,5,11,50,17,35,5,45,,Jet Airways
2799,3,4,1,6442,27,5,8,35,16,10,7,35,,IndiGo
2800,10,1,1,20120,3,12,9,50,16,35,6,45,,Jet Airways
2801,5,2,0,4878,27,5,19,30,22,15,2,45,,Vistara
2802,10,2,1,16736,3,6,5,45,18,25,12,40,,Jet Airways
2803,1,3,1,9630,24,5,11,15,18,30,7,15,,SpiceJet
2804,5,3,1,8610,5,9,7,10,18,50,11,40,,Vistara
2805,5,0,0,3687,27,6,7,5,9,20,2,15,,Vistara
2806,5,3,1,8452,15,5,20,20,9,5,12,45,,Vistara
2807,3,2,0,3943,18,5,10,30,13,20,2,50,,IndiGo
2808,3,1,0,3342,15,3,6,20,7,45,1,25,,IndiGo
2809,10,3,1,13067,5,12,20,25,14,25,18,0,,Jet Airways
2810,5,2,0,4878,5,6,19,30,22,15,2,45,,Vistara
2811,10,3,1,14388,5,9,21,10,10,5,12,55,,Jet Airways
2812,10,4,2,16704,27,5,13,25,4,25,15,0,,Jet Airways
2813,7,1,0,3100,21,5,19,30,20,45,1,15,,Air India
2814,7,2,3,13387,3,12,17,25,18,5,24,40,,Air India
2815,3,1,0,4049,6,9,9,10,10,40,1,30,,IndiGo
2816,10,4,2,13029,18,5,5,30,19,0,13,30,,Jet Airways
2817,1,2,0,3919,4,9,21,10,0,5,2,55,,SpiceJet
2818,3,0,0,3850,5,3,5,15,7,40,2,25,,IndiGo
2819,7,4,2,8839,24,6,13,15,9,25,20,10,,Air India
2820,10,3,1,7064,4,1,16,30,4,40,12,10,,Jet Airways
2821,10,3,1,13941,5,12,20,0,8,15,12,15,,Jet Airways
2822,7,3,3,13007,24,5,10,0,10,30,24,30,,Air India
2823,10,3,1,14781,18,5,14,5,22,35,8,30,,Jet Airways
2824,10,1,0,2071,18,3,19,35,21,5,1,30,,Jet Airways
2825,10,4,0,4256,21,6,11,0,14,15,3,15,,Jet Airways
2826,5,2,0,7923,3,9,16,0,18,35,2,35,,Vistara
2827,2,3,0,3782,15,3,22,50,1,20,2,30,,Air Asia
2828,10,3,1,12384,15,5,20,25,9,45,13,20,,Jet Airways
2829,8,4,1,8565,21,3,10,0,1,35,15,35,,Multiple carriers
2830,3,4,1,6232,21,3,16,0,21,0,5,0,,IndiGo
2831,3,2,0,4777,3,9,5,30,8,20,2,50,,IndiGo
2832,7,3,0,4145,6,1,20,45,23,20,2,35,,Air India
2833,2,3,1,5192,15,5,22,40,10,40,12,0,,Air Asia
2834,7,4,0,4729,4,1,5,10,8,0,2,50,,Air India
2835,3,4,1,6093,6,3,6,40,21,0,14,20,,IndiGo
2836,7,3,1,8891,5,1,9,25,18,30,9,5,,Air India
2837,10,4,1,12242,27,3,16,0,4,25,12,25,,Jet Airways
2838,10,3,1,11467,5,1,17,0,18,0,25,0,,Jet Airways
2839,10,3,1,14781,21,5,21,10,9,20,12,10,,Jet Airways
2840,8,4,1,10197,18,5,7,0,19,0,12,0,,Multiple carriers
2841,10,2,1,17261,3,6,21,25,9,30,12,5,,Jet Airways
2842,7,4,1,7480,5,1,20,40,9,25,12,45,,Air India
2843,3,3,0,4804,21,5,15,30,18,5,2,35,,IndiGo
2844,1,3,0,4439,21,4,9,0,11,25,2,25,,SpiceJet
2845,10,4,2,10368,6,6,5,30,4,25,22,55,,Jet Airways
2846,1,4,1,6065,21,3,6,10,11,20,5,10,,SpiceJet
2847,10,3,1,8586,24,5,18,55,4,40,9,45,,Jet Airways
2848,3,4,0,5406,18,3,14,30,17,35,3,5,,IndiGo
2849,10,4,2,12142,6,6,18,25,4,25,10,0,,Jet Airways
2850,10,4,1,14714,6,6,2,15,12,35,10,20,,Jet Airways
2851,10,4,1,10262,15,6,2,15,4,25,26,10,,Jet Airways
2852,7,2,1,15434,3,6,11,50,23,55,12,5,,Air India
2853,7,3,2,10676,18,5,12,0,11,10,23,10,,Air India
2854,3,3,0,4804,21,4,20,20,22,55,2,35,,IndiGo
2855,10,4,2,13014,6,9,19,30,12,35,17,5,,Jet Airways
2856,3,2,0,3943,5,3,10,10,13,0,2,50,,IndiGo
2857,7,1,2,9678,3,6,5,30,22,0,16,30,,Air India
2858,10,3,1,14781,15,5,8,25,19,50,11,25,,Jet Airways
2859,8,4,1,10197,15,5,9,0,19,0,10,0,,Multiple carriers
2860,7,4,2,10861,5,9,5,55,19,15,13,20,,Air India
2861,10,3,1,10844,5,1,21,10,4,40,7,30,,Jet Airways
2862,7,4,1,7480,21,5,17,20,9,25,16,5,,Air India
2863,3,4,1,5684,24,6,17,10,1,30,8,20,,IndiGo
2864,10,4,1,14714,6,6,16,0,19,0,27,0,,Jet Airways
2865,10,3,1,9314,4,1,9,35,18,0,8,25,,Jet Airways
2866,7,3,0,4435,15,3,20,45,23,20,2,35,,Air India
2867,8,4,1,11789,27,6,7,30,19,0,11,30,,Multiple carriers
2868,1,2,0,3919,4,3,21,10,0,5,2,55,,SpiceJet
2869,10,2,0,5198,4,6,15,15,18,10,2,55,,Jet Airways
2870,1,2,0,4273,24,3,5,45,8,35,2,50,,SpiceJet
2871,5,3,1,8820,5,9,17,0,18,50,25,50,,Vistara
2872,3,1,0,2754,5,6,12,0,13,30,1,30,,IndiGo
2873,5,3,1,8085,6,9,20,20,23,25,27,5,,Vistara
2874,10,3,1,10539,6,9,20,25,21,5,24,40,,Jet Airways
2875,10,3,1,14676,6,9,9,35,22,5,12,30,,Jet Airways
2876,10,4,1,6017,27,3,2,15,4,25,26,10,,Jet Airways
2877,10,2,0,4544,4,1,18,55,22,0,3,5,,Jet Airways
2878,0,1,1,4140,3,6,13,5,16,20,3,15,,Trujet
2879,10,2,0,7229,5,3,11,10,14,5,2,55,,Jet Airways
2880,7,4,2,16373,3,9,22,0,19,15,21,15,,Air India
2881,7,3,2,10991,5,1,5,50,23,15,17,25,,Air India
2882,10,3,1,9663,18,5,14,5,12,0,21,55,,Jet Airways
2883,7,2,1,14305,3,1,22,0,23,20,25,20,,Air India
2884,2,4,1,6752,15,5,16,45,7,10,14,25,,Air Asia
2885,10,3,1,8529,6,12,16,30,9,20,16,50,,Jet Airways
2886,3,4,0,4729,27,3,5,35,8,50,3,15,,IndiGo
2887,8,4,1,7670,18,5,8,45,21,0,12,15,,Multiple carriers
2888,10,1,0,4995,5,3,10,20,11,50,1,30,,Jet Airways
2889,10,2,0,7229,5,1,8,20,11,20,3,0,,Jet Airways
2890,3,2,0,4823,27,4,7,10,10,5,2,55,,IndiGo
2891,2,3,0,3782,27,3,19,35,22,5,2,30,,Air Asia
2892,10,4,1,12898,21,5,18,15,19,0,24,45,,Jet Airways
2893,1,3,0,3841,24,5,22,20,0,40,2,20,,SpiceJet
2894,8,4,1,9627,18,5,10,35,19,0,8,25,,Multiple carriers
2895,10,3,1,14571,6,9,21,10,12,0,14,50,,Jet Airways
2896,3,3,0,6985,24,3,15,20,17,55,2,35,,IndiGo
2897,10,1,0,8040,21,6,7,5,8,30,1,25,,Jet Airways
2898,3,3,0,4804,21,6,22,15,0,50,2,35,,IndiGo
2899,8,4,1,10678,27,6,4,55,19,0,14,5,,Multiple carriers
2900,10,3,1,14231,24,3,16,55,18,10,25,15,,Jet Airways
2901,10,3,1,8529,6,12,20,0,16,20,20,20,,Jet Airways
2902,7,4,2,11753,24,6,10,55,19,15,8,20,,Air India
2903,10,4,2,16704,18,5,23,5,4,25,29,20,,Jet Airways
2904,10,3,1,13374,6,6,18,55,4,40,9,45,,Jet Airways
2905,7,1,0,3625,5,1,21,5,22,25,1,20,,Air India
2906,10,4,1,16079,21,5,16,0,19,0,27,0,,Jet Airways
2907,10,4,1,10262,27,6,20,55,12,35,15,40,,Jet Airways
2908,10,3,1,9663,15,5,6,30,12,0,5,30,,Jet Airways
2909,8,4,1,9595,18,5,18,0,1,30,7,30,,Multiple carriers
2910,3,3,0,4804,24,6,17,15,19,50,2,35,,IndiGo
2911,7,3,2,12744,6,9,10,0,5,25,19,25,,Air India
2912,7,2,0,6961,6,1,13,20,16,10,2,50,,Air India
2913,10,3,1,9663,5,6,14,5,4,40,14,35,,Jet Airways
2914,8,4,1,7575,21,5,10,35,19,15,8,40,,Multiple carriers
2915,7,2,2,13355,3,3,19,10,10,35,15,25,,Air India
2916,7,3,2,12592,24,5,9,25,13,45,28,20,,Air India
2917,7,1,0,3625,6,1,13,55,15,25,1,30,,Air India
2918,10,4,1,10262,24,6,15,0,4,25,13,25,,Jet Airways
2919,7,4,2,9443,21,5,19,45,19,15,23,30,,Air India
2920,7,4,1,18959,3,9,8,40,19,15,10,35,,Air India
2921,3,1,0,4784,3,3,6,20,7,45,1,25,,IndiGo
2922,7,3,1,7893,4,1,17,30,12,0,18,30,,Air India
2923,7,4,2,14431,27,6,6,50,7,40,24,50,,Air India
2924,11,2,1,8372,3,1,5,45,11,25,5,40,,Jet Airways Business
2925,10,1,0,3210,24,5,19,35,21,5,1,30,,Jet Airways
2926,8,4,1,13677,3,9,6,0,21,0,15,0,,Multiple carriers
2927,7,4,1,7480,27,5,6,5,9,25,27,20,,Air India
2928,7,4,1,8372,24,6,19,0,7,40,12,40,,Air India
2929,10,4,2,11664,27,3,5,25,4,25,23,0,,Jet Airways
2930,7,2,0,6961,18,6,10,0,12,45,2,45,,Air India
2931,7,2,0,6121,24,4,17,0,19,45,2,45,,Air India
2932,7,2,0,5911,4,12,6,10,8,55,2,45,,Air India
2933,4,2,0,3398,5,6,11,40,14,30,2,50,,GoAir
2934,8,4,1,7530,6,9,19,0,1,30,6,30,,Multiple carriers
2935,4,2,0,3419,24,5,20,55,23,40,2,45,,GoAir
2936,5,2,0,6558,24,3,21,10,0,5,2,55,,Vistara
2937,7,3,1,10203,6,9,20,30,20,25,23,55,,Air India
2938,10,2,1,11087,3,12,18,55,20,20,25,25,,Jet Airways
2939,1,2,0,5575,24,3,20,30,23,20,2,50,,SpiceJet
2940,2,4,1,6152,24,4,7,55,22,25,14,30,,Air Asia
2941,10,3,1,5608,5,9,10,20,17,35,7,15,,Jet Airways
2942,10,2,1,17261,3,6,11,40,10,25,22,45,,Jet Airways
2943,10,4,2,15129,5,9,9,40,12,35,26,55,,Jet Airways
2944,4,2,0,3419,5,6,20,55,23,40,2,45,,GoAir
2945,3,4,1,6218,21,3,10,45,15,30,4,45,,IndiGo
2946,10,4,1,14714,6,3,2,15,12,35,10,20,,Jet Airways
2947,8,4,1,14848,6,3,11,30,19,15,7,45,,Multiple carriers
2948,10,3,1,9358,5,12,10,20,17,35,7,15,,Jet Airways
2949,7,3,1,8366,5,6,9,25,7,55,22,30,,Air India
2950,8,4,1,15342,3,6,11,30,19,15,7,45,,Multiple carriers
2951,10,1,0,5678,21,3,3,5,4,25,1,20,,Jet Airways
2952,3,3,0,4804,5,6,22,15,0,50,2,35,,IndiGo
2953,10,3,1,14571,24,5,8,25,16,20,7,55,,Jet Airways
2954,10,3,1,12681,4,1,8,25,20,45,12,20,,Jet Airways
2955,10,2,1,17261,3,6,21,25,10,25,13,0,,Jet Airways
2956,5,3,1,9922,6,9,17,0,10,45,17,45,,Vistara
2957,10,3,1,10844,18,5,18,55,12,0,17,5,,Jet Airways
2958,1,2,0,4423,21,4,5,55,8,35,2,40,,SpiceJet
2959,3,2,0,3419,24,5,1,30,4,15,2,45,,IndiGo
2960,10,4,1,14714,24,6,22,50,4,25,5,35,,Jet Airways
2961,10,2,1,11087,3,9,5,45,11,25,5,40,,Jet Airways
2962,3,4,1,6316,27,6,16,0,1,30,9,30,,IndiGo
2963,1,0,0,3543,27,5,9,45,12,0,2,15,,SpiceJet
2964,10,3,1,14571,6,6,18,55,12,0,17,5,,Jet Airways
2965,10,3,1,14676,6,9,9,35,18,0,8,25,,Jet Airways
2966,10,2,1,17261,3,6,16,55,9,30,16,35,,Jet Airways
2967,10,3,1,13941,15,5,8,25,23,35,15,10,,Jet Airways
2968,7,4,1,13348,3,3,6,10,8,15,26,5,,Air India
2969,10,2,0,8016,18,6,11,10,14,5,2,55,,Jet Airways
2970,10,4,1,12898,27,5,7,5,12,35,5,30,,Jet Airways
2971,10,2,0,7229,4,9,18,55,22,0,3,5,,Jet Airways
2972,1,1,0,2017,27,6,5,45,7,15,1,30,,SpiceJet
2973,10,2,1,16736,3,6,8,0,19,10,11,10,,Jet Airways
2974,1,3,0,3873,18,6,17,10,19,40,2,30,,SpiceJet
2975,3,4,1,6704,5,9,14,20,22,30,8,10,,IndiGo
2976,10,3,1,10844,6,6,18,55,19,50,24,55,,Jet Airways
2977,5,2,0,7450,3,9,19,40,22,20,2,40,,Vistara
2978,10,2,1,16736,3,6,16,55,5,5,12,10,,Jet Airways
2979,10,4,1,10262,15,6,15,0,12,35,21,35,,Jet Airways
2980,7,3,2,10991,5,1,5,50,16,15,34,25,,Air India
2981,1,2,0,3311,6,6,21,10,0,5,2,55,,SpiceJet
2982,3,4,1,7081,24,5,10,35,1,30,14,55,,IndiGo
2983,3,2,0,3943,27,4,21,15,0,15,3,0,,IndiGo
2984,7,4,1,8372,21,5,13,0,19,15,6,15,,Air India
2985,7,4,2,11701,3,9,19,45,19,15,23,30,,Air India
2986,10,2,0,5769,6,3,15,15,18,10,2,55,,Jet Airways
2987,8,4,2,15965,6,12,15,5,1,30,10,25,,Multiple carriers
2988,1,2,0,4423,6,12,9,30,12,20,2,50,,SpiceJet
2989,10,2,1,6136,15,3,9,45,14,25,4,40,,Jet Airways
2990,10,2,1,11087,3,12,16,55,23,0,6,5,,Jet Airways
2991,3,0,0,3540,6,3,5,15,7,40,2,25,,IndiGo
2992,10,4,1,12898,21,5,14,0,4,25,14,25,,Jet Airways
2993,3,2,0,4591,18,4,6,5,8,50,2,45,,IndiGo
2994,7,4,1,8635,24,3,4,0,7,40,27,40,,Air India
2995,10,4,1,14714,27,6,9,0,19,0,10,0,,Jet Airways
2996,10,3,1,14151,18,5,20,25,19,10,22,45,,Jet Airways
2997,8,4,1,8835,6,1,4,55,19,15,14,20,,Multiple carriers
2998,7,3,1,11936,21,5,17,30,8,55,15,25,,Air India
2999,10,4,2,13882,6,9,21,35,12,35,15,0,,Jet Airways
3000,7,4,1,5117,4,1,17,20,9,25,16,5,,Air India
3001,10,2,0,4544,24,5,15,15,18,10,2,55,,Jet Airways
3002,3,4,1,6442,15,5,6,50,22,30,15,40,,IndiGo
3003,7,4,2,10441,5,9,22,0,19,15,21,15,,Air India
3004,3,1,0,2227,21,5,20,5,21,40,1,35,,IndiGo
3005,10,2,0,7229,15,4,6,0,8,45,2,45,,Jet Airways
3006,10,4,1,10262,6,1,13,0,19,0,6,0,,Jet Airways
3007,10,2,1,13817,3,12,8,0,21,20,13,20,,Jet Airways
3008,1,4,1,5975,21,5,17,55,22,50,4,55,,SpiceJet
3009,3,3,0,4148,21,3,21,25,0,5,2,40,,IndiGo
3010,8,4,1,13587,6,6,11,30,21,0,9,30,,Multiple carriers
3011,10,1,0,2759,21,3,3,5,4,25,1,20,,Jet Airways
3012,10,2,0,7229,15,5,19,50,22,50,3,0,,Jet Airways
3013,7,4,2,13547,5,9,7,5,7,40,24,35,,Air India
3014,1,3,0,3873,21,6,6,55,9,30,2,35,,SpiceJet
3015,10,3,1,14388,21,5,16,30,4,40,12,10,,Jet Airways
3016,10,3,1,13731,24,5,18,55,10,5,15,10,,Jet Airways
3017,1,3,0,3815,27,3,6,55,9,35,2,40,,SpiceJet
3018,10,1,0,5678,15,3,15,50,17,20,1,30,,Jet Airways
3019,10,3,1,9663,5,9,8,25,9,20,24,55,,Jet Airways
3020,4,3,1,8855,21,5,16,40,0,15,7,35,,GoAir
3021,10,4,2,15129,5,9,9,40,4,25,18,45,,Jet Airways
3022,10,2,1,13555,18,3,16,55,23,0,6,5,,Jet Airways
3023,10,3,1,10844,21,5,21,10,8,15,11,5,,Jet Airways
3024,10,2,1,7832,21,3,11,40,21,20,9,40,,Jet Airways
3025,10,4,2,11150,27,6,23,5,12,35,13,30,,Jet Airways
3026,5,3,1,8452,5,9,20,20,10,45,14,25,,Vistara
3027,8,4,1,9646,6,9,9,45,16,10,6,25,,Multiple carriers
3028,3,2,0,3943,24,6,10,10,13,0,2,50,,IndiGo
3029,4,4,1,5281,6,12,7,0,12,55,5,55,,GoAir
3030,7,4,2,14667,6,1,17,15,7,40,14,25,,Air India
3031,10,3,1,14571,24,5,20,0,9,20,13,20,,Jet Airways
3032,10,2,1,28097,3,1,5,50,12,20,6,30,,Jet Airways
3033,10,2,1,17471,3,6,20,35,19,10,22,35,,Jet Airways
3034,10,4,1,10577,6,12,8,0,19,0,11,0,,Jet Airways
3035,8,4,1,14848,24,6,11,30,19,15,7,45,,Multiple carriers
3036,3,2,0,4591,15,4,23,30,2,20,2,50,,IndiGo
3037,3,0,0,3597,18,5,19,35,21,55,2,20,,IndiGo
3038,3,4,1,6938,27,5,16,10,22,30,6,20,,IndiGo
3039,2,3,0,3807,24,6,19,55,22,25,2,30,,Air Asia
3040,10,4,1,10262,6,12,9,0,19,0,10,0,,Jet Airways
3041,7,3,2,11432,5,9,8,20,20,25,12,5,,Air India
3042,10,2,0,7229,21,3,19,55,22,35,2,40,,Jet Airways
3043,8,4,1,14848,21,5,11,30,19,15,7,45,,Multiple carriers
3044,10,3,1,8586,15,5,6,30,23,35,17,5,,Jet Airways
3045,8,4,1,6106,4,9,10,35,19,15,8,40,,Multiple carriers
3046,1,3,0,3873,5,3,22,20,0,40,2,20,,SpiceJet
3047,10,4,2,15812,15,6,11,40,19,0,7,20,,Jet Airways
3048,10,3,1,12121,24,5,20,25,14,25,18,0,,Jet Airways
3049,10,3,1,8586,5,12,6,30,19,50,13,20,,Jet Airways
3050,8,4,1,7354,6,12,7,30,19,15,11,45,,Multiple carriers
3051,3,3,0,4778,3,6,21,25,0,5,2,40,,IndiGo
3052,3,4,1,6838,6,9,8,30,21,0,12,30,,IndiGo
3053,8,4,1,10276,3,6,9,45,22,20,12,35,,Multiple carriers
3054,10,2,0,8016,18,6,8,20,11,20,3,0,,Jet Airways
3055,7,2,1,4943,21,3,8,15,18,30,10,15,,Air India
3056,3,2,0,4823,24,6,8,30,11,20,2,50,,IndiGo
3057,10,3,1,12996,4,1,8,25,16,20,7,55,,Jet Airways
3058,7,4,1,9929,27,5,9,0,19,15,10,15,,Air India
3059,8,4,1,9508,6,3,10,0,1,30,15,30,,Multiple carriers
3060,7,4,0,5674,21,3,18,5,21,10,3,5,,Air India
3061,3,0,0,3858,18,6,11,35,14,0,2,25,,IndiGo
3062,3,3,0,4804,24,5,22,15,0,50,2,35,,IndiGo
3063,8,4,1,13377,27,5,14,0,1,30,11,30,,Multiple carriers
3064,10,4,1,12898,27,5,15,0,4,25,13,25,,Jet Airways
3065,2,3,0,4409,6,1,10,20,12,55,2,35,,Air Asia
3066,2,4,1,8759,6,1,7,55,22,25,14,30,,Air Asia
